species_code,Вид,stage_code,Стадия,physiological_state,MER_reference,nutrient_code,category_code,Категория,Нутриент RU,Nutrient EN,Ед./1000 ккал ME,min_value,min_value_upper,source_value_text,is_established,footnote,source_table,source_page,source_url,Примечание
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,protein,macronutrient,Основные питательные вещества,Белок,Protein,g,52.1,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,protein,macronutrient,Основные питательные вещества,Белок,Protein,g,45.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,protein,macronutrient,Основные питательные вещества,Белок,Protein,g,62.5,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,protein,macronutrient,Основные питательные вещества,Белок,Protein,g,50.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,arginine,amino_acid,Аминокислоты,Аргинин,Arginine,g,1.51,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,arginine,amino_acid,Аминокислоты,Аргинин,Arginine,g,1.3,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,arginine,amino_acid,Аминокислоты,Аргинин,Arginine,g,2.04,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,arginine,amino_acid,Аминокислоты,Аргинин,Arginine,g,1.84,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,histidine,amino_acid,Аминокислоты,Гистидин,Histidine,g,0.67,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,histidine,amino_acid,Аминокислоты,Гистидин,Histidine,g,0.58,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,histidine,amino_acid,Аминокислоты,Гистидин,Histidine,g,0.98,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,histidine,amino_acid,Аминокислоты,Гистидин,Histidine,g,0.63,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,isoleucine,amino_acid,Аминокислоты,Изолейцин,Isoleucine,g,1.33,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,isoleucine,amino_acid,Аминокислоты,Изолейцин,Isoleucine,g,1.15,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,isoleucine,amino_acid,Аминокислоты,Изолейцин,Isoleucine,g,1.63,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,isoleucine,amino_acid,Аминокислоты,Изолейцин,Isoleucine,g,1.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,leucine,amino_acid,Аминокислоты,Лейцин,Leucine,g,2.37,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,leucine,amino_acid,Аминокислоты,Лейцин,Leucine,g,2.05,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,leucine,amino_acid,Аминокислоты,Лейцин,Leucine,g,3.23,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,leucine,amino_acid,Аминокислоты,Лейцин,Leucine,g,2.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,lysine,amino_acid,Аминокислоты,Лизин,Lysine,g,1.22,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,lysine,amino_acid,Аминокислоты,Лизин,Lysine,g,1.05,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,lysine,amino_acid,Аминокислоты,Лизин,Lysine,g,2.2,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,lysine,amino_acid,Аминокислоты,Лизин,Lysine,g,1.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,methionine,amino_acid,Аминокислоты,Метионин,Methionine,g,1.16,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,methionine,amino_acid,Аминокислоты,Метионин,Methionine,g,1.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,methionine,amino_acid,Аминокислоты,Метионин,Methionine,g,0.88,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,methionine,amino_acid,Аминокислоты,Метионин,Methionine,g,0.65,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,methionine_cystine,amino_acid,Аминокислоты,Метионин + цистин,Methionine + cystine,g,2.21,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,methionine_cystine,amino_acid,Аминокислоты,Метионин + цистин,Methionine + cystine,g,1.91,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,methionine_cystine,amino_acid,Аминокислоты,Метионин + цистин,Methionine + cystine,g,1.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,methionine_cystine,amino_acid,Аминокислоты,Метионин + цистин,Methionine + cystine,g,1.33,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,phenylalanine,amino_acid,Аминокислоты,Фенилаланин,Phenylalanine,g,1.56,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,phenylalanine,amino_acid,Аминокислоты,Фенилаланин,Phenylalanine,g,1.35,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,phenylalanine,amino_acid,Аминокислоты,Фенилаланин,Phenylalanine,g,1.63,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,phenylalanine,amino_acid,Аминокислоты,Фенилаланин,Phenylalanine,g,1.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,phenylalanine_tyrosine,amino_acid,Аминокислоты,Фенилаланин + тирозин,Phenylalanine + tyrosine,g,2.58,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,phenylalanine_tyrosine,amino_acid,Аминокислоты,Фенилаланин + тирозин,Phenylalanine + tyrosine,g,2.23,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,phenylalanine_tyrosine,amino_acid,Аминокислоты,Фенилаланин + тирозин,Phenylalanine + tyrosine,g,3.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,phenylalanine_tyrosine,amino_acid,Аминокислоты,Фенилаланин + тирозин,Phenylalanine + tyrosine,g,2.5,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,threonine,amino_acid,Аминокислоты,Треонин,Threonine,g,1.51,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,threonine,amino_acid,Аминокислоты,Треонин,Threonine,g,1.3,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,threonine,amino_acid,Аминокислоты,Треонин,Threonine,g,2.03,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,threonine,amino_acid,Аминокислоты,Треонин,Threonine,g,1.6,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,tryptophan,amino_acid,Аминокислоты,Триптофан,Tryptophan,g,0.49,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,tryptophan,amino_acid,Аминокислоты,Триптофан,Tryptophan,g,0.43,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,tryptophan,amino_acid,Аминокислоты,Триптофан,Tryptophan,g,0.58,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,tryptophan,amino_acid,Аминокислоты,Триптофан,Tryptophan,g,0.53,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,valine,amino_acid,Аминокислоты,Валин,Valine,g,1.71,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,valine,amino_acid,Аминокислоты,Валин,Valine,g,1.48,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,valine,amino_acid,Аминокислоты,Валин,Valine,g,1.7,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,valine,amino_acid,Аминокислоты,Валин,Valine,g,1.4,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,fat,macronutrient,Основные питательные вещества,Жир,Fat,g,13.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,fat,macronutrient,Основные питательные вещества,Жир,Fat,g,13.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,fat,macronutrient,Основные питательные вещества,Жир,Fat,g,21.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,fat,macronutrient,Основные питательные вещества,Жир,Fat,g,21.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,linoleic_acid,fatty_acid,Жирные кислоты,Линолевая кислота (ω-6),Linoleic acid (ω-6),g,3.82,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,linoleic_acid,fatty_acid,Жирные кислоты,Линолевая кислота (ω-6),Linoleic acid (ω-6),g,3.27,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,linoleic_acid,fatty_acid,Жирные кислоты,Линолевая кислота (ω-6),Linoleic acid (ω-6),g,3.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,linoleic_acid,fatty_acid,Жирные кислоты,Линолевая кислота (ω-6),Linoleic acid (ω-6),g,3.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,arachidonic_acid,fatty_acid,Жирные кислоты,Арахидоновая кислота (ω-6),Arachidonic acid (ω-6),mg,,,,False,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,arachidonic_acid,fatty_acid,Жирные кислоты,Арахидоновая кислота (ω-6),Arachidonic acid (ω-6),mg,,,,False,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,arachidonic_acid,fatty_acid,Жирные кислоты,Арахидоновая кислота (ω-6),Arachidonic acid (ω-6),mg,75.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,arachidonic_acid,fatty_acid,Жирные кислоты,Арахидоновая кислота (ω-6),Arachidonic acid (ω-6),mg,75.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,alpha_linolenic_acid,fatty_acid,Жирные кислоты,Альфа-линоленовая кислота (ω-3),Alpha-linolenic acid (ω-3),g,,,,False,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,alpha_linolenic_acid,fatty_acid,Жирные кислоты,Альфа-линоленовая кислота (ω-3),Alpha-linolenic acid (ω-3),g,,,,False,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,alpha_linolenic_acid,fatty_acid,Жирные кислоты,Альфа-линоленовая кислота (ω-3),Alpha-linolenic acid (ω-3),g,0.2,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,alpha_linolenic_acid,fatty_acid,Жирные кислоты,Альфа-линоленовая кислота (ω-3),Alpha-linolenic acid (ω-3),g,0.2,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,epa_dha,fatty_acid,Жирные кислоты,ЭПК + ДГК (ω-3),EPA + DHA (ω-3),g,,,,False,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,epa_dha,fatty_acid,Жирные кислоты,ЭПК + ДГК (ω-3),EPA + DHA (ω-3),g,,,,False,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,epa_dha,fatty_acid,Жирные кислоты,ЭПК + ДГК (ω-3),EPA + DHA (ω-3),g,0.13,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,epa_dha,fatty_acid,Жирные кислоты,ЭПК + ДГК (ω-3),EPA + DHA (ω-3),g,0.13,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,calcium,major_mineral,Макроминералы,Кальций,Calcium,g,1.45,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,calcium,major_mineral,Макроминералы,Кальций,Calcium,g,1.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,calcium,major_mineral,Макроминералы,Кальций,Calcium,g,2.5,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,calcium,major_mineral,Макроминералы,Кальций,Calcium,g,2.0,2.5,2.00ᵃ / 2.50ᵇ,True,"a,b",III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,"2.00 для пород с ожидаемой взрослой массой ≤15 кг; 2.50 для пород >15 кг до ~6 мес., затем допускается снижение до 2.00."
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,phosphorus,major_mineral,Макроминералы,Фосфор,Phosphorus,g,1.16,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,phosphorus,major_mineral,Макроминералы,Фосфор,Phosphorus,g,1.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,phosphorus,major_mineral,Макроминералы,Фосфор,Phosphorus,g,2.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,phosphorus,major_mineral,Макроминералы,Фосфор,Phosphorus,g,1.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,ca_p_ratio,ratio,Соотношения,Соотношение Ca:P,Ca/P ratio,ratio,1.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,ca_p_ratio,ratio,Соотношения,Соотношение Ca:P,Ca/P ratio,ratio,1.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,ca_p_ratio,ratio,Соотношения,Соотношение Ca:P,Ca/P ratio,ratio,1.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
